stock_id,date,revenue
2723,2024-10-01,1618674000
2723,2024-11-01,1576926000
2723,2024-12-01,1619532000
2723,2025-01-01,1721833000
2723,2025-02-01,1623042000
2723,2025-03-01,1463940000
2723,2025-04-01,1748751000
2723,2025-05-01,1619953000
2723,2025-06-01,1580139000
2723,2025-07-01,1421983000
2723,2025-08-01,1393232000
2723,2025-09-01,1486478000
2723,2025-10-01,1445749000
2723,2025-11-01,1433030000
2723,2025-12-01,1438094000
2723,2026-01-01,1470617000
2723,2026-02-01,1362372000
2723,2026-03-01,1276613000
2723,2026-04-01,1387592000
2723,2026-05-01,1368644000
2724,2024-02-01,6904000
2724,2024-03-01,6511000
2724,2024-04-01,4374000
2724,2024-05-01,6099000
2724,2024-06-01,4070000
2724,2024-07-01,46533000
2724,2024-08-01,159815000
2724,2024-09-01,148901000
2724,2024-10-01,81769000
2724,2024-11-01,41846000
2724,2024-12-01,18266000
2724,2025-01-01,14303000
2724,2025-02-01,11769000
2724,2025-03-01,10213000
2724,2025-04-01,18252000
2724,2025-05-01,21813000
2724,2025-06-01,5396000
2724,2025-07-01,17185000
2724,2025-08-01,12451000
2724,2025-09-01,7248000
2724,2025-10-01,10950000
2724,2025-11-01,15847000
2724,2025-12-01,14271000
2724,2026-01-01,23702000
2724,2026-02-01,16049000
2724,2026-03-01,5043000
2724,2026-04-01,10949000
2724,2026-05-01,31603000
2726,2024-02-01,44261000
2726,2024-03-01,38371000
2726,2024-04-01,46234000
2726,2024-05-01,42590000
2726,2024-06-01,48581000
2726,2024-07-01,42513000
2726,2024-08-01,41077000
2726,2024-09-01,51267000
2726,2024-10-01,48685000
2726,2024-11-01,45026000
2726,2024-12-01,75776000
2726,2025-01-01,41760000
2726,2025-02-01,54052000
2726,2025-03-01,40215000
2726,2025-04-01,52026000
2726,2025-05-01,54231000
2726,2025-06-01,54065000
2726,2025-07-01,43038000
2726,2025-08-01,54148000
2726,2025-09-01,44694000
2726,2025-10-01,48778000
2726,2025-11-01,38655000
2726,2025-12-01,44538000
2726,2026-01-01,39762000
2726,2026-02-01,41677000
2726,2026-03-01,36488000
2726,2026-04-01,55688000
2726,2026-05-01,36301000
2727,2024-02-01,1831843000
2727,2024-03-01,2027481000
2727,2024-04-01,1758844000
2727,2024-05-01,1636740000
2727,2024-06-01,1903246000
2727,2024-07-01,1780916000
2727,2024-08-01,1826000000
2727,2024-09-01,2119687000
2727,2024-10-01,1783234000
2727,2024-11-01,1727514000
2727,2024-12-01,1804525000
2727,2025-01-01,1966715000
2727,2025-02-01,2213414000
2727,2025-03-01,1887401000
2727,2025-04-01,1819956000
2727,2025-05-01,1703297000
2727,2025-06-01,2050694000
2727,2025-07-01,1759993000
2727,2025-08-01,1825583000
2727,2025-09-01,2267805000
2727,2025-10-01,1746013000
2727,2025-11-01,1974581000
2727,2025-12-01,2005094000
2727,2026-01-01,2112183000
2727,2026-02-01,2175432000
2727,2026-03-01,2340626000
2727,2026-04-01,1962431000
2727,2026-05-01,1926868000
2729,2024-02-01,447827000
2729,2024-03-01,638687000
2729,2024-04-01,450460000
2729,2024-05-01,451191000
2729,2024-06-01,508105000
2729,2024-07-01,547671000
2729,2024-08-01,527973000
2729,2024-09-01,575541000
2729,2024-10-01,499715000
2729,2024-11-01,471842000
2729,2024-12-01,450951000
2729,2025-01-01,505788000
2729,2025-02-01,680590000
2729,2025-03-01,469094000
2729,2025-04-01,447242000
2729,2025-05-01,437403000
2729,2025-06-01,545398000
2729,2025-07-01,472155000
2729,2025-08-01,510978000
2729,2025-09-01,597481000
2729,2025-10-01,456469000
2729,2025-11-01,510682000
2729,2025-12-01,481353000
2729,2026-01-01,495057000
2729,2026-02-01,476289000
2729,2026-03-01,723845000
2729,2026-04-01,453095000
2729,2026-05-01,497222000
2731,2024-02-01,1655576000
2731,2024-03-01,2149713000
2731,2024-04-01,2142906000
2731,2024-05-01,2372453000
2731,2024-06-01,2291697000
2731,2024-07-01,2754702000
2731,2024-08-01,2820309000
2731,2024-09-01,2562417000
2731,2024-10-01,2632574000
2731,2024-11-01,2363992000
2731,2024-12-01,2313033000
2731,2025-01-01,2047173000
2731,2025-02-01,2396482000
2731,2025-03-01,2331137000
2731,2025-04-01,2418570000
2731,2025-05-01,2483885000
2731,2025-06-01,2592485000
2731,2025-07-01,2770883000
2731,2025-08-01,2613937000
2731,2025-09-01,2383019000
2731,2025-10-01,2410822000
2731,2025-11-01,2909705000
2731,2025-12-01,2478688000
2731,2026-01-01,2238268000
2731,2026-02-01,2158940000
2731,2026-03-01,3287907000
2731,2026-04-01,2682820000
2731,2026-05-01,2727755000
2732,2024-02-01,334672000
2732,2024-03-01,308566000
2732,2024-04-01,341442000
2732,2024-05-01,341497000
2732,2024-06-01,327594000
2732,2024-07-01,352966000
2732,2024-08-01,345406000
2732,2024-09-01,375017000
2732,2024-10-01,336872000
2732,2024-11-01,313924000
2732,2024-12-01,301644000
2732,2025-01-01,347308000
2732,2025-02-01,321263000
2732,2025-03-01,277934000
2732,2025-04-01,334098000
2732,2025-05-01,327669000
2732,2025-06-01,350007000
2732,2025-07-01,345904000
2732,2025-08-01,390480000
2732,2025-09-01,415321000
2732,2025-10-01,368657000
2732,2025-11-01,372033000
2732,2025-12-01,381232000
2732,2026-01-01,415568000
2732,2026-02-01,422738000
2732,2026-03-01,458294000
2732,2026-04-01,458632000
2732,2026-05-01,432849000
2734,2024-02-01,211060000
2734,2024-03-01,237825000
2734,2024-04-01,224940000
2734,2024-05-01,181217000
2734,2024-06-01,165080000
2734,2024-07-01,112818000
2734,2024-08-01,138501000
2734,2024-09-01,142087000
2734,2024-10-01,117281000
2734,2024-11-01,107684000
2734,2024-12-01,116171000
2734,2025-01-01,117798000
2734,2025-02-01,139526000
2734,2025-03-01,133028000
2734,2025-04-01,130615000
2734,2025-05-01,124182000
2734,2025-06-01,139689000
2734,2025-07-01,134539000
2734,2025-08-01,152704000
2734,2025-09-01,154552000
2734,2025-10-01,120480000
2734,2025-11-01,145191000
2734,2025-12-01,134675000
2734,2026-01-01,134091000
2734,2026-02-01,143207000
2734,2026-03-01,245593000
2734,2026-04-01,167864000
2734,2026-05-01,148873000
2736,2024-02-01,23300000
2736,2024-03-01,38457000
2736,2024-04-01,28252000
2736,2024-05-01,25168000
2736,2024-06-01,23280000
2736,2024-07-01,24566000
2736,2024-08-01,27056000
2736,2024-09-01,24528000
2736,2024-10-01,28190000
2736,2024-11-01,34702000
2736,2024-12-01,54468000
2736,2025-01-01,53239000
2736,2025-02-01,53938000
2736,2025-03-01,57776000
2736,2025-04-01,45104000
2736,2025-05-01,40252000
2736,2025-06-01,36295000
2736,2025-07-01,32446000
2736,2025-08-01,34199000
2736,2025-09-01,35489000
2736,2025-10-01,31263000
2736,2025-11-01,47431000
2736,2025-12-01,53085000
2736,2026-01-01,56891000
2736,2026-02-01,41076000
2736,2026-03-01,77858000
2736,2026-04-01,50419000
2736,2026-05-01,47665000
2739,2024-02-01,473438000
2739,2024-03-01,423074000
2739,2024-04-01,459327000
2739,2024-05-01,361517000
2739,2024-06-01,392166000
2739,2024-07-01,395777000
2739,2024-08-01,351922000
2739,2024-09-01,378524000
2739,2024-10-01,396536000
2739,2024-11-01,414043000
2739,2024-12-01,448462000
2739,2025-01-01,538262000
2739,2025-02-01,569509000
2739,2025-03-01,386136000
2739,2025-04-01,443818000
2739,2025-05-01,369177000
2739,2025-06-01,433136000
2739,2025-07-01,396309000
2739,2025-08-01,358734000
2739,2025-09-01,378614000
2739,2025-10-01,351786000
2739,2025-11-01,443481000
2739,2025-12-01,498898000
2739,2026-01-01,540314000
2739,2026-02-01,506605000
2739,2026-03-01,452442000
2739,2026-04-01,464224000
2739,2026-05-01,391112000
2740,2024-02-01,14275000
2740,2024-03-01,18722000
2740,2024-04-01,15452000
2740,2024-05-01,14175000
2740,2024-06-01,16177000
2740,2024-07-01,17398000
2740,2024-08-01,27540000
2740,2024-09-01,34863000
2740,2024-10-01,22846000
2740,2024-11-01,20370000
2740,2024-12-01,13879000
2740,2025-01-01,20591000
2740,2025-02-01,17762000
2740,2025-03-01,18743000
2740,2025-04-01,11169000
2740,2025-05-01,10124000
2740,2025-06-01,9951000
2740,2025-07-01,9886000
2740,2025-08-01,8800000
2740,2025-09-01,9785000
2740,2025-10-01,11267000
2740,2025-11-01,7467000
2740,2025-12-01,6668000
2740,2026-01-01,6595000
2740,2026-02-01,6326000
2740,2026-03-01,7327000
2740,2026-04-01,4856000
2740,2026-05-01,4152000
2743,2024-02-01,455435000
2743,2024-03-01,685815000
2743,2024-04-01,785674000
2743,2024-05-01,568021000
2743,2024-06-01,558224000
2743,2024-07-01,540173000
2743,2024-08-01,608598000
2743,2024-09-01,527006000
2743,2024-10-01,496313000
2743,2024-11-01,572966000
2743,2024-12-01,648699000
2743,2025-01-01,388685000
2743,2025-02-01,552320000
2743,2025-03-01,532802000
2743,2025-04-01,670010000
2743,2025-05-01,528005000
2743,2025-06-01,500654000
2743,2025-07-01,600452000
2743,2025-08-01,595729000
2743,2025-09-01,489210000
2743,2025-10-01,518087000
2743,2025-11-01,741088000
2743,2025-12-01,512828000
2743,2026-01-01,477576000
2743,2026-02-01,535844000
2743,2026-03-01,793049000
2743,2026-04-01,503285000
2743,2026-05-01,552525000
2745,2024-02-01,495071000
2745,2024-03-01,632251000
2745,2024-04-01,674178000
2745,2024-05-01,638963000
2745,2024-06-01,699331000
2745,2024-07-01,693376000
2745,2024-08-01,712129000
2745,2024-09-01,588078000
2745,2024-10-01,612891000
2745,2024-11-01,657533000
2745,2024-12-01,626338000
2745,2025-01-01,534858000
2745,2025-02-01,702639000
2745,2025-03-01,702975000
2745,2025-04-01,783530000
2745,2025-05-01,728031000
2745,2025-06-01,745737000
2745,2025-07-01,738181000
2745,2025-08-01,750585000
2745,2025-09-01,711076000
2745,2025-10-01,704296000
2745,2025-11-01,849671000
2745,2025-12-01,710116000
2745,2026-01-01,633259000
2745,2026-02-01,685880000
2745,2026-03-01,928806000
2745,2026-04-01,926812000
2745,2026-05-01,811915000
2748,2024-02-01,302985000
2748,2024-03-01,228891000
2748,2024-04-01,211341000
2748,2024-05-01,156560000
2748,2024-06-01,155326000
2748,2024-07-01,180873000
2748,2024-08-01,170272000
2748,2024-09-01,162292000
2748,2024-10-01,187066000
2748,2024-11-01,189157000
2748,2024-12-01,225824000
2748,2025-01-01,273006000
2748,2025-02-01,357177000
2748,2025-03-01,178542000
2748,2025-04-01,204374000
2748,2025-05-01,165150000
2748,2025-06-01,177333000
2748,2025-07-01,165485000
2748,2025-08-01,175901000
2748,2025-09-01,171350000
2748,2025-10-01,146037000
2748,2025-11-01,208811000
2748,2025-12-01,224866000
2748,2026-01-01,249884000
2748,2026-02-01,329994000
2748,2026-03-01,254633000
2748,2026-04-01,192302000
2748,2026-05-01,173447000
2751,2024-07-01,119176000
2751,2024-08-01,121998000
2751,2024-09-01,123355000
2751,2024-10-01,109028000
2751,2024-11-01,115522000
2751,2024-12-01,115330000
2751,2025-01-01,131546000
2751,2025-02-01,133930000
2751,2025-03-01,113633000
2751,2025-04-01,116533000
2751,2025-05-01,119209000
2751,2025-06-01,130270000
2751,2025-07-01,150485000
2751,2025-08-01,166630000
2751,2025-09-01,193932000
2751,2025-10-01,156418000
2751,2025-11-01,161034000
2751,2025-12-01,160035000
2751,2026-01-01,169217000
2751,2026-02-01,163728000
2751,2026-03-01,191823000
2751,2026-04-01,149718000
2751,2026-05-01,159191000
2752,2024-02-01,273380000
2752,2024-03-01,309930000
2752,2024-04-01,276255000
2752,2024-05-01,269688000
2752,2024-06-01,281500000
2752,2024-07-01,306145000
2752,2024-08-01,309337000
2752,2024-09-01,340324000
2752,2024-10-01,311771000
2752,2024-11-01,307053000
2752,2024-12-01,317273000
2752,2025-01-01,347215000
2752,2025-02-01,377014000
2752,2025-03-01,314240000
2752,2025-04-01,310195000
2752,2025-05-01,303424000
2752,2025-06-01,335950000
2752,2025-07-01,318271000
2752,2025-08-01,349029000
2752,2025-09-01,371903000
2752,2025-10-01,324550000
2752,2025-11-01,354826000
2752,2025-12-01,345017000
2752,2026-01-01,367938000
2752,2026-02-01,372804000
2752,2026-03-01,390505000
2752,2026-04-01,332818000
2752,2026-05-01,344560000
2753,2024-02-01,683379000
2753,2024-03-01,589840000
2753,2024-04-01,654188000
2753,2024-05-01,610424000
2753,2024-06-01,651705000
2753,2024-07-01,651990000
2753,2024-08-01,687904000
2753,2024-09-01,690783000
2753,2024-10-01,671862000
2753,2024-11-01,705435000
2753,2024-12-01,687739000
2753,2025-01-01,742738000
2753,2025-02-01,715856000
2753,2025-03-01,703320000
2753,2025-04-01,758173000
2753,2025-05-01,705278000
2753,2025-06-01,706117000
2753,2025-07-01,696372000
2753,2025-08-01,730407000
2753,2025-09-01,750693000
2753,2025-10-01,721329000
2753,2025-11-01,766234000
2753,2025-12-01,767706000
2753,2026-01-01,769634000
2753,2026-02-01,788157000
2753,2026-03-01,662968000
2753,2026-04-01,811703000
2753,2026-05-01,761091000
2754,2024-02-01,459983000
2754,2024-03-01,516199000
2754,2024-04-01,457154000
2754,2024-05-01,356641000
2754,2024-06-01,375304000
2754,2024-07-01,451514000
2754,2024-08-01,461690000
2754,2024-09-01,551225000
2754,2024-10-01,477174000
2754,2024-11-01,405575000
2754,2024-12-01,390069000
2754,2025-01-01,485044000
2754,2025-02-01,491784000
2754,2025-03-01,412935000
2754,2025-04-01,429079000
2754,2025-05-01,423830000
2754,2025-06-01,519767000
2754,2025-07-01,491109000
2754,2025-08-01,522826000
2754,2025-09-01,540930000
2754,2025-10-01,490802000
2754,2025-11-01,477200000
2754,2025-12-01,443822000
2754,2026-01-01,463966000
2754,2026-02-01,485127000
2754,2026-03-01,537593000
2754,2026-04-01,459314000
2754,2026-05-01,442876000
2755,2024-02-01,207125000
2755,2024-03-01,167268000
2755,2024-04-01,192510000
2755,2024-05-01,201458000
2755,2024-06-01,206943000
2755,2024-07-01,207971000
2755,2024-08-01,222740000
2755,2024-09-01,229319000
2755,2024-10-01,217091000
2755,2024-11-01,226850000
2755,2024-12-01,224074000
2755,2025-01-01,231879000
2755,2025-02-01,240462000
2755,2025-03-01,204311000
2755,2025-04-01,238315000
2755,2025-05-01,236170000
2755,2025-06-01,263177000
2755,2025-07-01,251076000
2755,2025-08-01,258798000
2755,2025-09-01,269071000
2755,2025-10-01,259814000
2755,2025-11-01,271421000
2755,2025-12-01,266440000
2755,2026-01-01,285628000
2755,2026-02-01,295746000
2755,2026-03-01,249502000
2755,2026-04-01,280921000
2755,2026-05-01,279622000
2756,2024-02-01,64746000
2756,2024-03-01,36753000
2756,2024-04-01,56284000
2756,2024-05-01,57975000
2756,2024-06-01,51148000
2756,2024-07-01,55021000
2756,2024-08-01,60206000
2756,2024-09-01,59374000
2756,2024-10-01,63534000
2756,2024-11-01,65239000
2756,2024-12-01,58884000
2756,2025-01-01,61982000
2756,2025-02-01,65502000
2756,2025-03-01,57952000
2756,2025-04-01,76598000
2756,2025-05-01,98841000
2756,2025-06-01,97963000
2756,2025-07-01,105311000
2756,2025-08-01,109949000
2756,2025-09-01,119153000
2756,2025-10-01,108859000
2756,2025-11-01,109732000
2756,2025-12-01,111002000
2756,2026-01-01,111018000
2756,2026-02-01,99696000
2756,2026-03-01,90686000
2756,2026-04-01,114278000
2756,2026-05-01,91330000
2762,2024-02-01,790005000
2762,2024-03-01,739624000
2762,2024-04-01,805977000
2762,2024-05-01,809133000
2762,2024-06-01,839541000
2762,2024-07-01,815491000
2762,2024-08-01,827511000
2762,2024-09-01,827911000
2762,2024-10-01,819936000
2762,2024-11-01,831554000
2762,2024-12-01,840101000
2762,2025-01-01,869170000
2762,2025-02-01,847534000
2762,2025-03-01,835512000
2762,2025-04-01,887240000
2762,2025-05-01,878647000
2762,2025-06-01,928415000
2762,2025-07-01,904276000
2762,2025-08-01,916062000
2762,2025-09-01,940684000
2762,2025-10-01,967062000
2762,2025-11-01,950412000
2762,2025-12-01,959696000
2762,2026-01-01,968373000
2762,2026-02-01,973515000
2762,2026-03-01,886766000
2762,2026-04-01,951026000
2762,2026-05-01,970752000
2801,2024-02-01,4040185000
2801,2024-03-01,2936671000
2801,2024-04-01,3310395000
2801,2024-05-01,3300234000
2801,2024-06-01,3533307000
2801,2024-07-01,3633352000
2801,2024-08-01,3988916000
2801,2024-09-01,3845534000
2801,2024-10-01,3482721000
2801,2024-11-01,3074788000
2801,2024-12-01,3320795000
2801,2025-01-01,3352637000
2801,2025-02-01,3593878000
2801,2025-03-01,3594555000
2801,2025-04-01,3552782000
2801,2025-05-01,3840213000
2801,2025-06-01,3555455000
2801,2025-07-01,4397290000
2801,2025-08-01,4469258000
2801,2025-09-01,3802190000
2801,2025-10-01,3673434000
2801,2025-11-01,3719672000
2801,2025-12-01,3455635000
2801,2026-01-01,3655728000
2801,2026-02-01,4258685000
2801,2026-03-01,3752140000
2801,2026-04-01,4394752000
2801,2026-05-01,4178018000
2812,2024-02-01,1571740000
2812,2024-03-01,1494091000
2812,2024-04-01,1582342000
2812,2024-05-01,1546953000
2812,2024-06-01,1544746000
2812,2024-07-01,1785757000
2812,2024-08-01,1737789000
2812,2024-09-01,1665890000
2812,2024-10-01,1473000000
2812,2024-11-01,1614678000
2812,2024-12-01,1569927000
2812,2025-01-01,1625226000
2812,2025-02-01,1757813000
2812,2025-03-01,1626913000
2812,2025-04-01,1612863000
2812,2025-05-01,1414676000
2812,2025-06-01,1529294000
2812,2025-07-01,1661522000
2812,2025-08-01,1802030000
2812,2025-09-01,1941260000
2812,2025-10-01,1782068000
2812,2025-11-01,1803634000
2812,2025-12-01,1825026000
2812,2026-01-01,1787333000
2812,2026-02-01,1907814000
2812,2026-03-01,1818419000
2812,2026-04-01,1746458000
2812,2026-05-01,2402853000
2816,2024-02-01,938782000
2816,2024-03-01,889768000
2816,2024-04-01,942634000
2816,2024-05-01,824435000
2816,2024-06-01,911748000
2816,2024-07-01,972514000
2816,2024-08-01,913101000
2816,2024-09-01,869629000
2816,2024-10-01,854790000
2816,2024-11-01,951643000
2816,2024-12-01,894957000
2816,2025-01-01,1063220000
2816,2025-02-01,880234000
2816,2025-03-01,790335000
2816,2025-04-01,813138000
2816,2025-05-01,769047000
2816,2025-06-01,911979000
2816,2025-07-01,989842000
2816,2025-08-01,1050837000
2816,2025-09-01,983090000
2816,2025-10-01,912633000
2816,2025-11-01,996029000
2816,2025-12-01,920080000
2816,2026-01-01,1059591000
2816,2026-02-01,1592604000
2816,2026-03-01,1311666000
2816,2026-04-01,914845000
2820,2024-02-01,293692000
2820,2024-03-01,239870000
2820,2024-04-01,142770000
2820,2024-05-01,93685000
2820,2024-06-01,147871000
2820,2024-07-01,181529000
2820,2024-08-01,220568000
2820,2024-09-01,252811000
2820,2024-10-01,172286000
2820,2024-11-01,175690000
2820,2024-12-01,146878000
2820,2025-01-01,170881000
2820,2025-02-01,154887000
2820,2025-03-01,233018000
2820,2025-04-01,199259000
2820,2025-05-01,256177000
2820,2025-06-01,220465000
2820,2025-07-01,362790000
2820,2025-08-01,327206000
2820,2025-09-01,236585000
2820,2025-10-01,264064000
2820,2025-11-01,236710000
2820,2025-12-01,265769000
2820,2026-01-01,221643000
2820,2026-02-01,497667000
2820,2026-03-01,304685000
2820,2026-04-01,291630000
2820,2026-05-01,374949000
2832,2024-02-01,618105000
2832,2024-03-01,607835000
2832,2024-04-01,640333000
2832,2024-05-01,545224000
2832,2024-06-01,583115000
2832,2024-07-01,691707000
2832,2024-08-01,740756000
2832,2024-09-01,579793000
2832,2024-10-01,615067000
2832,2024-11-01,569449000
2832,2024-12-01,609922000
2832,2025-01-01,552421000
2832,2025-02-01,603311000
2832,2025-03-01,639487000
2832,2025-04-01,625004000
2832,2025-05-01,541831000
2832,2025-06-01,502442000
2832,2025-07-01,649190000
2832,2025-08-01,677595000
2832,2025-09-01,664618000
2832,2025-10-01,596279000
2832,2025-11-01,581302000
2832,2025-12-01,638148000
2832,2026-01-01,584532000
2832,2026-02-01,874568000
2832,2026-03-01,803079000
2832,2026-04-01,849160000
2832,2026-05-01,886280000
2834,2024-02-01,3396361000
2834,2024-03-01,2328392000
2834,2024-04-01,2893160000
2834,2024-05-01,2584309000
2834,2024-06-01,2581694000
2834,2024-07-01,3219479000
2834,2024-08-01,3209856000
2834,2024-09-01,3061150000
2834,2024-10-01,3238422000
2834,2024-11-01,2326785000
2834,2024-12-01,2781409000
2834,2025-01-01,2543693000
2834,2025-02-01,3062536000
2834,2025-03-01,2616435000
2834,2025-04-01,2918922000
2834,2025-05-01,2927588000
2834,2025-06-01,2642991000
2834,2025-07-01,3624173000
2834,2025-08-01,3071955000
2834,2025-09-01,3150082000
2834,2025-10-01,3032053000
2834,2025-11-01,2888532000
2834,2025-12-01,2530105000
2834,2026-01-01,2649347000
2834,2026-02-01,3290524000
2834,2026-03-01,2495404000
2834,2026-04-01,3059514000
2834,2026-05-01,3100269000
2836,2024-02-01,333783000
2836,2024-03-01,308656000
2836,2024-04-01,335210000
2836,2024-05-01,321584000
2836,2024-06-01,355239000
2836,2024-07-01,459683000
2836,2024-08-01,422672000
2836,2024-09-01,383798000
2836,2024-10-01,366876000
2836,2024-11-01,339734000
2836,2024-12-01,378241000
2836,2025-01-01,379119000
2836,2025-02-01,386883000
2836,2025-03-01,356257000
2836,2025-04-01,420342000
2836,2025-05-01,388292000
2836,2025-06-01,386830000
2836,2025-07-01,493600000
2836,2025-08-01,441487000
2836,2025-09-01,429475000
2836,2025-10-01,434522000
2836,2025-11-01,428482000
2836,2025-12-01,436357000
2836,2026-01-01,418798000
2836,2026-02-01,505185000
2836,2026-03-01,372525000
2836,2026-04-01,368326000
2836,2026-05-01,423864000
2838,2024-02-01,1554343000
2838,2024-03-01,1482812000
2838,2024-04-01,2123952000
2838,2024-05-01,1416239000
2838,2024-06-01,1692025000
2838,2024-07-01,1667655000
2838,2024-08-01,1737574000
2838,2024-09-01,1788622000
2838,2024-10-01,1581608000
2838,2024-11-01,1269737000
2838,2024-12-01,1551046000
2838,2025-01-01,1497298000
2838,2025-02-01,1490408000
2838,2025-03-01,1812860000
2838,2025-04-01,1332246000
2838,2025-05-01,1473559000
2838,2025-06-01,1458006000
2838,2025-07-01,1916812000
2838,2025-08-01,1747120000
2838,2025-09-01,1950842000
2838,2025-10-01,1735136000
2838,2025-11-01,1908382000
2838,2025-12-01,1766075000
2838,2026-01-01,1690749000
2838,2026-02-01,1800068000
2838,2026-03-01,2011875000
2838,2026-04-01,1442145000
2838,2026-05-01,2399145000
2845,2024-02-01,1224436000
2845,2024-03-01,1038120000
2845,2024-04-01,1055279000
2845,2024-05-01,1044217000
2845,2024-06-01,1109833000
2845,2024-07-01,1062450000
2845,2024-08-01,1314930000
2845,2024-09-01,1097242000
2845,2024-10-01,964237000
2845,2024-11-01,1112100000
2845,2024-12-01,903708000
2845,2025-01-01,929652000
2845,2025-02-01,1188766000
2845,2025-03-01,994339000
2845,2025-04-01,1006079000
2845,2025-05-01,914245000
2845,2025-06-01,1004395000
2845,2025-07-01,1089115000
2845,2025-08-01,1215130000
2845,2025-09-01,1088759000
2845,2025-10-01,1106047000
2845,2025-11-01,1093478000
2845,2025-12-01,1141710000
2845,2026-01-01,1026591000
2845,2026-02-01,1281276000
2845,2026-03-01,1111919000
2845,2026-04-01,1133028000
2845,2026-05-01,1206686000
2849,2024-02-01,497384000
2849,2024-03-01,388860000
2849,2024-04-01,453014000
2849,2024-05-01,439438000
2849,2024-06-01,502543000
2849,2024-07-01,463819000
2849,2024-08-01,478886000
2849,2024-09-01,479162000
2849,2024-10-01,516176000
2849,2024-11-01,416345000
2849,2024-12-01,463870000
2849,2025-01-01,431744000
2849,2025-02-01,457779000
2849,2025-03-01,418078000
2849,2025-04-01,489892000
2849,2025-05-01,458496000
2849,2025-06-01,460595000
2849,2025-07-01,471017000
2849,2025-08-01,491102000
2849,2025-09-01,462169000
2849,2025-10-01,512239000
2849,2025-11-01,494375000
2849,2025-12-01,555197000
2849,2026-01-01,493311000
2849,2026-02-01,552220000
2849,2026-03-01,506819000
2849,2026-04-01,534288000
2849,2026-05-01,584637000
2850,2024-02-01,1834934000
2850,2024-03-01,1708293000
2850,2024-04-01,1712177000
2850,2024-05-01,1692096000
2850,2024-06-01,1630802000
2850,2024-07-01,1740468000
2850,2024-08-01,1849431000
2850,2024-09-01,1714006000
2850,2024-10-01,1759652000
2850,2024-11-01,1752373000
2850,2024-12-01,1738423000
2850,2025-01-01,1721088000
2850,2025-02-01,1729775000
2850,2025-03-01,1735591000
2850,2025-04-01,1710968000
2850,2025-05-01,1707178000
2850,2025-06-01,1744660000
2850,2025-07-01,1827930000
2850,2025-08-01,2075588000
2850,2025-09-01,1831642000
2850,2025-10-01,1779973000
2850,2025-11-01,1800404000
2850,2025-12-01,1814637000
2850,2026-01-01,1803607000
2850,2026-02-01,2351893000
2850,2026-03-01,2275924000
2850,2026-04-01,2295731000
2851,2024-02-01,2217321000
2851,2024-03-01,2086450000
2851,2024-04-01,2073990000
2851,2024-05-01,1946813000
2851,2024-06-01,1961552000
2851,2024-07-01,1972892000
2851,2024-08-01,1874211000
2851,2024-09-01,1326956000
2851,2024-10-01,1867888000
2851,2024-11-01,1923433000
2851,2024-12-01,1842601000
2851,2025-01-01,1792666000
2851,2025-02-01,2243712000
2851,2025-03-01,1792167000
2851,2025-04-01,1756709000
2851,2025-05-01,1178332000
2851,2025-06-01,1141321000
2851,2025-07-01,1940174000
2851,2025-08-01,1828628000
2851,2025-09-01,2061612000
2851,2025-10-01,2021627000
2851,2025-11-01,2703611000
2851,2025-12-01,2103914000
2851,2026-01-01,2126574000
2851,2026-02-01,2221848000
2851,2026-03-01,2138550000
2851,2026-04-01,547319000
2852,2024-02-01,625077000
2852,2024-03-01,622831000
2852,2024-04-01,665070000
2852,2024-05-01,726636000
2852,2024-06-01,637581000
2852,2024-07-01,665369000
2852,2024-08-01,700516000
2852,2024-09-01,633606000
2852,2024-10-01,595431000
2852,2024-11-01,670520000
2852,2024-12-01,669599000
2852,2025-01-01,586814000
2852,2025-02-01,591556000
2852,2025-03-01,643555000
2852,2025-04-01,628019000
2852,2025-05-01,573932000
2852,2025-06-01,658940000
2852,2025-07-01,661342000
2852,2025-08-01,634037000
2852,2025-09-01,644361000
2852,2025-10-01,645368000
2852,2025-11-01,611595000
2852,2025-12-01,637778000
2852,2026-01-01,631075000
2852,2026-02-01,799148000
2852,2026-03-01,725462000
2852,2026-04-01,830604000
2855,2024-02-01,1111257000
2855,2024-03-01,1326513000
2855,2024-04-01,1560391000
2855,2024-05-01,809637000
2855,2024-06-01,1140097000
2855,2024-07-01,1650799000
2855,2024-08-01,1063233000
2855,2024-09-01,906108000
2855,2024-10-01,691391000
2855,2024-11-01,960369000
2855,2024-12-01,760870000
2855,2025-01-01,1049637000
2855,2025-02-01,688353000
2855,2025-03-01,652377000
2855,2025-04-01,388194000
2855,2025-05-01,403189000
2855,2025-06-01,831039000
2855,2025-07-01,1077759000
2855,2025-08-01,1412396000
2855,2025-09-01,1790668000
2855,2025-10-01,1373985000
2855,2025-11-01,2477209000
2855,2025-12-01,797605000
2855,2026-01-01,1650931000
2855,2026-02-01,3259312000
2855,2026-03-01,2096483000
2855,2026-04-01,131214000
2855,2026-05-01,4443710000
2867,2024-02-01,14440074000
2867,2024-03-01,12100724000
2867,2024-04-01,13598484000
2867,2024-05-01,10475987000
2867,2024-06-01,9904979000
2867,2024-07-01,14989489000
2867,2024-08-01,12404425000
2867,2024-09-01,7051492000
2867,2024-10-01,8969138000
2867,2024-11-01,8780488000
2867,2024-12-01,12979661000
2867,2025-01-01,11151632000
2867,2025-02-01,11927835000
2867,2025-03-01,11020170000
