Code,Name,Industry,Ticker
2429,銘旺科,光電業,2429.TW
2430,燦坤,電子通路業,2430.TW
2431,聯昌,電子零組件業,2431.TW
2433,互盛電,其他電子業,2433.TW
2434,統懋,半導體業,2434.TW
2436,偉詮電,半導體業,2436.TW
2438,翔耀,光電業,2438.TW
2439,美律,通信網路業,2439.TW
2440,太空梭,電子零組件業,2440.TW
2441,超豐,半導體業,2441.TW
2442,新美齊,建材營造業,2442.TW
2444,兆勁,通信網路業,2444.TW
2449,京元電子,半導體業,2449.TW
2450,神腦,通信網路業,2450.TW
2451,創見,半導體業,2451.TW
2453,凌群,資訊服務業,2453.TW
2454,聯發科,半導體業,2454.TW
2455,全新,通信網路業,2455.TW
2457,飛宏,電子零組件業,2457.TW
2458,義隆,半導體業,2458.TW
2459,敦吉,其他電子業,2459.TW
2460,建通,電子零組件業,2460.TW
2461,光群雷,其他電子業,2461.TW
2462,良得電,電子零組件業,2462.TW
2464,盟立,其他電子業,2464.TW
2465,麗臺,電腦及週邊設備業,2465.TW
2466,冠西電,光電業,2466.TW
2467,志聖,電子零組件業,2467.TW
2468,華經,資訊服務業,2468.TW
2471,資通,資訊服務業,2471.TW
2472,立隆電,電子零組件業,2472.TW
2474,可成,其他電子業,2474.TW
2476,鉅祥,電子零組件業,2476.TW
2477,美隆電,其他電子業,2477.TW
2478,大毅,電子零組件業,2478.TW
2480,敦陽科,資訊服務業,2480.TW
2481,強茂,半導體業,2481.TW
2482,連宇,其他電子業,2482.TW
2483,百容,電子零組件業,2483.TW
2484,希華,電子零組件業,2484.TW
2485,兆赫,通信網路業,2485.TW
2486,一詮,光電業,2486.TW
2488,漢平,其他電子業,2488.TW
2489,瑞軒,光電業,2489.TW
2491,吉祥全,光電業,2491.TW
2492,華新科,電子零組件業,2492.TW
2493,揚博,電子零組件業,2493.TW
2495,普安,電腦及週邊設備業,2495.TW
2496,卓越,其他業,2496.TW
2497,怡利電,汽車工業,2497.TW
2498,宏達電,通信網路業,2498.TW
2501,國建,建材營造業,2501.TW
2504,國產,建材營造業,2504.TW
2505,國揚,建材營造業,2505.TW
2506,太設,建材營造業,2506.TW
2509,全坤建,建材營造業,2509.TW
2511,太子,建材營造業,2511.TW
2514,龍邦,其他業,2514.TW
2515,中工,建材營造業,2515.TW
2516,新建,建材營造業,2516.TW
2520,冠德,建材營造業,2520.TW
2524,京城,建材營造業,2524.TW
2527,宏璟,建材營造業,2527.TW
2528,皇普,建材營造業,2528.TW
2530,華建,建材營造業,2530.TW
2534,宏盛,建材營造業,2534.TW
2535,達欣工,建材營造業,2535.TW
2536,宏普,建材營造業,2536.TW
2537,聯上發,建材營造業,2537.TW
2538,基泰,建材營造業,2538.TW
2539,櫻花建,建材營造業,2539.TW
2540,愛山林,建材營造業,2540.TW
2542,興富發,建材營造業,2542.TW
2543,皇昌,建材營造業,2543.TW
2545,皇翔,建材營造業,2545.TW
2546,根基,建材營造業,2546.TW
2547,日勝生,建材營造業,2547.TW
2548,華固,建材營造業,2548.TW
2597,潤弘,建材營造業,2597.TW
2601,益航,貿易百貨業,2601.TW
2603,長榮,航運業,2603.TW
2605,新興,航運業,2605.TW
2606,裕民,航運業,2606.TW
2607,榮運,航運業,2607.TW
2608,嘉里大榮,航運業,2608.TW
2609,陽明,航運業,2609.TW
2610,華航,航運業,2610.TW
2611,志信,航運業,2611.TW
2612,中航,航運業,2612.TW
2613,中櫃,航運業,2613.TW
2614,東森,其他業,2614.TW
2615,萬海,航運業,2615.TW
2616,山隆,油電燃氣業,2616.TW
2617,台航,航運業,2617.TW
2618,長榮航,航運業,2618.TW
2630,亞航,航運業,2630.TW
2633,台灣高鐵,航運業,2633.TW
2634,漢翔,航運業,2634.TW
2636,台驊控股,航運業,2636.TW
2637,慧洋-KY,航運業,2637.TW
2642,宅配通,航運業,2642.TW
2645,長榮航太,航運業,2645.TW
2646,星宇航空,航運業,2646.TW
2701,萬企,觀光餐旅,2701.TW
2702,華園,觀光餐旅,2702.TW
2704,國賓,觀光餐旅,2704.TW
2705,六福,觀光餐旅,2705.TW
2706,第一店,觀光餐旅,2706.TW
2707,晶華,觀光餐旅,2707.TW
2712,遠雄來,觀光餐旅,2712.TW
2722,夏都,觀光餐旅,2722.TW
2723,美食-KY,觀光餐旅,2723.TW
2727,王品,觀光餐旅,2727.TW
2731,雄獅,觀光餐旅,2731.TW
2739,寒舍,觀光餐旅,2739.TW
2748,雲品,觀光餐旅,2748.TW
2753,八方雲集,觀光餐旅,2753.TW
2762,世界健身-KY,運動休閒,2762.TW
2801,彰銀,金融保險業,2801.TW
2812,台中銀,金融保險業,2812.TW
2816,旺旺保,金融保險業,2816.TW
2820,華票,金融保險業,2820.TW
2832,台產,金融保險業,2832.TW
2834,臺企銀,金融保險業,2834.TW
2836,高雄銀,金融保險業,2836.TW
2838,聯邦銀,金融保險業,2838.TW
2845,遠東銀,金融保險業,2845.TW
2849,安泰銀,金融保險業,2849.TW
2850,新產,金融保險業,2850.TW
2851,中再保,金融保險業,2851.TW
2852,第一保,金融保險業,2852.TW
2855,統一證,金融保險業,2855.TW
2867,三商壽,金融保險業,2867.TW
2880,華南金,金融保險業,2880.TW
2881,富邦金,金融保險業,2881.TW
2882,國泰金,金融保險業,2882.TW
2883,凱基金,金融保險業,2883.TW
2884,玉山金,金融保險業,2884.TW
2885,元大金,金融保險業,2885.TW
2886,兆豐金,金融保險業,2886.TW
2887,台新新光金,金融保險業,2887.TW
2889,國票金,金融保險業,2889.TW
2890,永豐金,金融保險業,2890.TW
2891,中信金,金融保險業,2891.TW
2892,第一金,金融保險業,2892.TW
2897,王道銀行,金融保險業,2897.TW
2901,欣欣,貿易百貨業,2901.TW
2903,遠百,貿易百貨業,2903.TW
2904,匯僑,其他業,2904.TW
2905,三商,貿易百貨業,2905.TW
2906,高林,貿易百貨業,2906.TW
2908,特力,貿易百貨業,2908.TW
2910,統領,貿易百貨業,2910.TW
2911,麗嬰房,貿易百貨業,2911.TW
2912,統一超,貿易百貨業,2912.TW
2913,農林,貿易百貨業,2913.TW
2915,潤泰全,貿易百貨業,2915.TW
2923,鼎固-KY,建材營造業,2923.TW
2929,淘帝-KY,貿易百貨業,2929.TW
2939,永邑-KY,貿易百貨業,2939.TW
2945,三商家購,貿易百貨業,2945.TW
3002,歐格,電腦及週邊設備業,3002.TW
3003,健和興,電子零組件業,3003.TW
3004,豐達科,鋼鐵工業,3004.TW
3005,神基,電腦及週邊設備業,3005.TW
3006,晶豪科,半導體業,3006.TW
3008,大立光,光電業,3008.TW
3010,華立,電子通路業,3010.TW
3011,今皓,電子零組件業,3011.TW
3013,晟銘電,電腦及週邊設備業,3013.TW
3014,聯陽,半導體業,3014.TW
3015,全漢,電子零組件業,3015.TW
3016,嘉晶,半導體業,3016.TW
3017,奇鋐,電腦及週邊設備業,3017.TW
3018,隆銘綠能,其他電子業,3018.TW
3019,亞光,光電業,3019.TW
3021,鴻名,電子零組件業,3021.TW
3022,威強電,電腦及週邊設備業,3022.TW
3023,信邦,電子零組件業,3023.TW
3024,憶聲,光電業,3024.TW
3025,星通,通信網路業,3025.TW
3026,禾伸堂,電子零組件業,3026.TW
3027,盛達,通信網路業,3027.TW
3028,增你強,電子通路業,3028.TW
3029,零壹,資訊服務業,3029.TW
3030,德律,其他電子業,3030.TW
3031,佰鴻,光電業,3031.TW
3032,偉訓,電子零組件業,3032.TW
3033,威健,電子通路業,3033.TW
3034,聯詠,半導體業,3034.TW
3035,智原,半導體業,3035.TW
3036,文曄,電子通路業,3036.TW
3037,欣興,電子零組件業,3037.TW
3038,全台,光電業,3038.TW
3040,遠見,其他業,3040.TW
3041,揚智,半導體業,3041.TW
3042,晶技,電子零組件業,3042.TW
3043,科風,其他電子業,3043.TW
3044,健鼎,電子零組件業,3044.TW
3045,台灣大,通信網路業,3045.TW
3046,建��,電腦及週邊設備業,3046.TW
3047,訊舟,通信網路業,3047.TW
3048,益登,電子通路業,3048.TW
3049,精金,光電業,3049.TW
3050,鈺德,光電業,3050.TW
3051,力特,光電業,3051.TW
3052,夆典,建材營造業,3052.TW
3054,立萬利,食品工業,3054.TW
3055,蔚華科,電子通路業,3055.TW
3056,富華新,建材營造業,3056.TW
3057,喬鼎,電腦及週邊設備業,3057.TW
3058,立德,電子零組件業,3058.TW
3059,華晶科,光電業,3059.TW
3060,銘異,電腦及週邊設備業,3060.TW
3062,建漢,通信網路業,3062.TW
3090,日電貿,電子零組件業,3090.TW
3092,鴻碩,電子零組件業,3092.TW
3094,聯傑,半導體業,3094.TW
3130,一零四,數位雲端,3130.TW
3135,凌航,半導體業,3135.TW
3138,耀登,通信網路業,3138.TW
3149,正達,光電業,3149.TW
3164,景岳,生技醫療業,3164.TW
3167,大量,電機機械,3167.TW
3168,眾福科,光電業,3168.TW
3189,景碩,半導體業,3189.TW
3209,全科,電子通路業,3209.TW
3229,晟鈦,電子零組件業,3229.TW
3231,緯創,電腦及週邊設備業,3231.TW
3257,虹冠電,半導體業,3257.TW
3266,昇陽,建材營造業,3266.TW
3296,勝德,電子零組件業,3296.TW
3305,昇貿,其他電子業,3305.TW
3308,聯德,電子零組件業,3308.TW
3311,閎暉,通信網路業,3311.TW
3312,弘憶股,電子通路業,3312.TW
3321,同泰,電子零組件業,3321.TW
3338,泰碩,電子零組件業,3338.TW
3346,麗清,汽車工業,3346.TW
3356,奇偶,光電業,3356.TW
3376,新日興,電子零組件業,3376.TW
3380,明泰,通信網路業,3380.TW
3406,玉晶光,光電業,3406.TW
3413,京鼎,半導體業,3413.TW
3416,融程電,電腦及週邊設備業,3416.TW
3419,譁裕,通信網路業,3419.TW
3432,台端,電子零組件業,3432.TW
3437,榮創,光電業,3437.TW
3443,創意,半導體業,3443.TW
3447,展達,通信網路業,3447.TW
3450,聯鈞,半導體業,3450.TW
3454,晶睿,光電業,3454.TW
3481,群創,光電業,3481.TW
3494,誠研,電腦及週邊設備業,3494.TW
3501,維熹,電子零組件業,3501.TW
3504,揚明光,光電業,3504.TW
3515,華擎,電腦及週邊設備業,3515.TW
3518,柏騰,其他電子業,3518.TW
3528,安馳,電子通路業,3528.TW
3530,晶相光,半導體業,3530.TW
3532,台勝科,半導體業,3532.TW
3533,嘉澤,電子零組件業,3533.TW
3535,晶彩科,光電業,3535.TW
3543,州巧,光電業,3543.TW
3545,敦泰,半導體業,3545.TW
3550,聯穎,電子零組件業,3550.TW
3557,嘉威,居家生活,3557.TW
3563,牧德,光電業,3563.TW
3576,聯合再生,光電業,3576.TW
3583,辛耘,半導體業,3583.TW
3588,通嘉,半導體業,3588.TW
3591,艾笛森,光電業,3591.TW
3592,瑞鼎,半導體業,3592.TW
3593,力銘,電子零組件業,3593.TW
3596,智易,通信網路業,3596.TW
3605,宏致,電子零組件業,3605.TW
3607,谷崧,電子零組件業,3607.TW
3617,碩天,其他電子業,3617.TW
3622,洋華,光電業,3622.TW
3645,達邁,電子零組件業,3645.TW
3652,精聯,電腦及週邊設備業,3652.TW
3653,健策,電子零組件業,3653.TW
3661,世芯-KY,半導體業,3661.TW
3665,貿聯-KY,其他電子業,3665.TW
3669,圓展,通信網路業,3669.TW
3673,TPK-KY,光電業,3673.TW
3679,新至陞,電子零組件業,3679.TW
3686,達能,半導體業,3686.TW
3694,海華,通信網路業,3694.TW
3701,大眾控,電腦及週邊設備業,3701.TW
3702,大聯大,電子通路業,3702.TW
3703,欣陸,建材營造業,3703.TW
3704,合勤控,通信網路業,3704.TW
3705,永信,生技醫療業,3705.TW
3706,神達,電腦及週邊設備業,3706.TW
3708,上緯投控,綠能環保,3708.TW
3711,日月光投控,半導體業,3711.TW
3712,永崴投控,電腦及週邊設備業,3712.TW
3714,富采,光電業,3714.TW
3715,定穎投控,電子零組件業,3715.TW
3716,中化控股,生技醫療業,3716.TW
3717,聯嘉投控,汽車工業,3717.TW
4104,佳醫,生技醫療業,4104.TW
4106,雃博,生技醫療業,4106.TW
4108,懷特,生技醫療業,4108.TW
4119,旭富,生技醫療業,4119.TW
4133,亞諾法,生技醫療業,4133.TW
4137,麗豐-KY,生技醫療業,4137.TW
4142,國光生,生技醫療業,4142.TW
4148,全宇生技-KY,生技醫療業,4148.TW
4155,訊映,生技醫療業,4155.TW
4164,承業醫,生技醫療業,4164.TW
4190,佐登-KY,生技醫療業,4190.TW
4306,炎洲,塑膠工業,4306.TW
4414,如興,紡織纖維,4414.TW
4426,利勤,紡織纖維,4426.TW
4438,廣越,紡織纖維,4438.TW
4439,冠星-KY,紡織纖維,4439.TW
4440,宜新實業,紡織纖維,4440.TW
4441,振大環球,紡織纖維,4441.TW
4526,東台,電機機械,4526.TW
4532,瑞智,電機機械,4532.TW
4536,拓凱,運動休閒,4536.TW
4540,全球傳動,電機機械,4540.TW
4545,銘鈺,電子零組件業,4545.TW
4551,智伸科,汽車工業,4551.TW
4552,力達-KY,電機機械,4552.TW
4555,氣立,電機機械,4555.TW
4557,永新-KY,汽車工業,4557.TW
4560,強信-KY,電機機械,4560.TW
4562,穎漢,電機機械,4562.TW
4564,元翎,電機機械,4564.TW
4566,時碩工業,電機機械,4566.TW
4569,六方科-KY,汽車工業,4569.TW
4571,鈞興-KY,電機機械,4571.TW
4572,駐龍,電機機械,4572.TW
4576,大銀微系統,電機機械,4576.TW
4581,光隆精密-KY,汽車工業,4581.TW
4583,台灣精銳,電機機械,4583.TW
4585,達明,其他電子業,4585.TW
4588,玖鼎電力,其他電子業,4588.TW
4720,德淵,化學工業,4720.TW
4722,國精化,化學工業,4722.TW
4736,泰博,生技醫療業,4736.TW
4737,華廣,生技醫療業,4737.TW
4739,康普,化學工業,4739.TW
4746,台耀,生技醫療業,4746.TW
4755,三福化,化學工業,4755.TW
4763,材料*-KY,化學工業,4763.TW
4764,雙鍵,化學工業,4764.TW
4766,南寶,化學工業,4766.TW
4770,上品,化學工業,4770.TW
4771,望隼,生技醫療業,4771.TW
4807,日成-KY,貿易百貨業,4807.TW
4904,遠傳,通信網路業,4904.TW
4906,正文,通信網路業,4906.TW
4912,聯德控股-KY,電子零組件業,4912.TW
4915,致伸,電子零組件業,4915.TW
4916,事欣科,電腦及週邊設備業,4916.TW
4919,新唐,半導體業,4919.TW
4927,泰鼎-KY,電子零組件業,4927.TW
4930,燦星網,電器電纜,4930.TW
4934,太極,光電業,4934.TW
4935,茂林-KY,光電業,4935.TW
4938,和碩,電腦及週邊設備業,4938.TW
4942,嘉彰,光電業,4942.TW
4943,康控-KY,電子零組件業,4943.TW
4949,有成精密,光電業,4949.TW
4952,凌通,半導體業,4952.TW
4956,光鋐,光電業,4956.TW
4958,臻鼎-KY,電子零組件業,4958.TW
4960,誠美材,光電業,4960.TW
4961,天鈺,半導體業,4961.TW
4967,十銓,半導體業,4967.TW
4968,立積,半導體業,4968.TW
4976,佳凌,光電業,4976.TW
4977,眾達-KY,通信網路業,4977.TW
4989,榮科,電子零組件業,4989.TW
4994,傳奇,資訊服務業,4994.TW
4999,鑫禾,電子零組件業,4999.TW
5007,三星,鋼鐵工業,5007.TW
5203,訊連,資訊服務業,5203.TW
5215,科嘉-KY,電腦及週邊設備業,5215.TW
5222,全訊,半導體業,5222.TW
5225,東科-KY,其他電子業,5225.TW
5234,達興材料,光電業,5234.TW
5243,乙盛-KY,光電業,5243.TW
5244,弘凱,光電業,5244.TW
5258,虹堡,電腦及週邊設備業,5258.TW
5269,祥碩,半導體業,5269.TW
5283,禾聯碩,電器電纜,5283.TW
5284,jpp-KY,其他業,5284.TW
5285,界霖,半導體業,5285.TW
5288,豐祥-KY,電機機械,5288.TW
5292,華懋,綠能環保,5292.TW
5306,桂盟,運動休閒,5306.TW
5388,中磊,通信網路業,5388.TW
5434,崇越,電子通路業,5434.TW
5469,瀚宇博,電子零組件業,5469.TW
5471,松翰,半導體業,5471.TW
5484,慧友,光電業,5484.TW
5515,建國,建材營造業,5515.TW
5519,隆大,建材營造業,5519.TW
5521,工信,建材營造業,5521.TW
5522,遠雄,建材營造業,5522.TW
5525,順天,建材營造業,5525.TW
5531,鄉林,建材營造業,5531.TW
5533,皇鼎,建材營造業,5533.TW
5534,長虹,建材營造業,5534.TW
5538,東明-KY,鋼鐵工業,5538.TW
5546,永固-KY,建材營造業,5546.TW
5607,遠雄港,航運業,5607.TW
5608,四維航,航運業,5608.TW
5706,鳳凰,觀光餐旅,5706.TW
5871,中租-KY,其他業,5871.TW
5876,上海商銀,金融保險業,5876.TW
5880,合庫金,金融保險業,5880.TW
5906,台南-KY,貿易百貨業,5906.TW
5907,大洋-KY,貿易百貨業,5907.TW
6005,群益證,金融保險業,6005.TW
6024,群益期,金融保險業,6024.TW
6108,競國,電子零組件業,6108.TW
6112,邁達特,資訊服務業,6112.TW
6115,鎰勝,電子零組件業,6115.TW
6116,彩晶,光電業,6116.TW
6117,迎廣,電腦及週邊設備業,6117.TW
6120,達運,光電業,6120.TW
6128,上福,電腦及週邊設備業,6128.TW
6133,金橋,電子零組件業,6133.TW
6136,富爾特,通信網路業,6136.TW
6139,亞翔,其他電子業,6139.TW
6141,柏承,電子零組件業,6141.TW
6142,友勁,通信網路業,6142.TW
6152,百一,通信網路業,6152.TW
6153,嘉聯益,電子零組件業,6153.TW
6155,鈞寶,電子零組件業,6155.TW
6164,華興,光電業,6164.TW
6165,浪凡,數位雲端,6165.TW
6166,凌華,電腦及週邊設備業,6166.TW
6168,宏齊,光電業,6168.TW
6176,瑞儀,光電業,6176.TW
6177,達麗,建材營造業,6177.TW
6183,關貿,資訊服務業,6183.TW
6184,大豐電,其他業,6184.TW
6189,豐藝,電子通路業,6189.TW
6191,精成科,電子零組件業,6191.TW
6192,巨路,其他電子業,6192.TW
6196,帆宣,其他電子業,6196.TW
6197,佳必琪,電子零組件業,6197.TW
6201,亞弘電,其他電子業,6201.TW
6202,盛群,半導體業,6202.TW
6205,詮欣,電子零組件業,6205.TW
6206,飛捷,電腦及週邊設備業,6206.TW
6209,今國光,光電業,6209.TW
6213,聯茂,電子零組件業,6213.TW
6214,精誠,資訊服務業,6214.TW
6215,和椿,其他電子業,6215.TW
6216,居易,通信網路業,6216.TW
6224,聚鼎,電子零組件業,6224.TW
6225,天瀚,光電業,6225.TW
6226,光鼎,光電業,6226.TW
6230,尼得科超眾,電腦及週邊設備業,6230.TW
6235,華孚,電腦及週邊設備業,6235.TW
6239,力成,半導體業,6239.TW
6243,迅杰,半導體業,6243.TW
6257,矽格,半導體業,6257.TW
6269,台郡,電子零組件業,6269.TW
6271,同欣電,半導體業,6271.TW
6272,驊陞,電子零組件業,6272.TW
6277,宏正,電腦及週邊設備業,6277.TW
6278,台表科,光電業,6278.TW
6281,全國電,電子通路業,6281.TW
6282,康舒,電子零組件業,6282.TW
6283,淳安,其他電子業,6283.TW
6285,啟��,通信網路業,6285.TW
6405,悅城,光電業,6405.TW
6409,旭隼,其他電子業,6409.TW
6412,群電,電子零組件業,6412.TW
6414,樺漢,電腦及週邊設備業,6414.TW
6415,矽力*-KY,半導體業,6415.TW
6416,瑞祺電通,通信網路業,6416.TW
6426,統新,通信網路業,6426.TW
6431,光麗-KY,生技醫療業,6431.TW
6438,迅得,其他電子業,6438.TW
6442,光聖,通信網路業,6442.TW
6443,元晶,光電業,6443.TW
6446,藥華藥,生技醫療業,6446.TW
6449,鈺邦,電子零組件業,6449.TW
6451,訊芯-KY,半導體業,6451.TW
6456,GIS-KY,光電業,6456.TW
6464,台數科,其他業,6464.TW
6472,保瑞,生技醫療業,6472.TW
6477,安集,光電業,6477.TW
6491,晶碩,生技醫療業,6491.TW
6504,南六,其他業,6504.TW
6505,台塑化,油電燃氣業,6505.TW
6515,穎崴,半導體業,6515.TW
6525,捷敏-KY,半導體業,6525.TW
6526,達發,半導體業,6526.TW
6531,愛普*,半導體業,6531.TW
6533,晶心科,半導體業,6533.TW
6541,泰福-KY,生技醫療業,6541.TW
6550,北極星藥業-KY,生技醫療業,6550.TW
6552,易華電,半導體業,6552.TW
6558,興能高,其他電子業,6558.TW
6573,虹揚-KY,半導體業,6573.TW
6579,研揚,電腦及週邊設備業,6579.TW
6581,鋼聯,綠能環保,6581.TW
6582,申豐,橡膠工業,6582.TW
6585,鼎基,其他業,6585.TW
6589,台康生技,生技醫療業,6589.TW
6591,動力-KY,電腦及週邊設備業,6591.TW
6592,和潤企業,其他業,6592.TW
6598,ABC-KY,生技醫療業,6598.TW
6605,帝寶,汽車工業,6605.TW
6606,建德工業,電機機械,6606.TW
6614,資拓宏宇,數位雲端,6614.TW
6625,必應,其他業,6625.TW
6641,基士德-KY,綠能環保,6641.TW
6655,科定,其他業,6655.TW
6657,華安,生技醫療業,6657.TW
6658,聯策,其他電子業,6658.TW
6666,羅麗芬-KY,生技醫療業,6666.TW
6668,中揚光,光電業,6668.TW
6669,緯穎,電腦及週邊設備業,6669.TW
6670,復盛應用,運動休閒,6670.TW
6671,三能-KY,居家生活,6671.TW
6672,騰輝電子-KY,電子零組件業,6672.TW
6674,鋐寶科技,通信網路業,6674.TW
6689,伊雲谷,數位雲端,6689.TW
6691,洋基工程,其他電子業,6691.TW
6695,芯鼎,半導體業,6695.TW
6698,旭暉應材,其他電子業,6698.TW
6706,惠特,光電業,6706.TW
6715,嘉基,電子零組件業,6715.TW
6719,力智,半導體業,6719.TW
6722,輝創,其他電子業,6722.TW
6742,澤米,光電業,6742.TW
6743,安普新,其他電子業,6743.TW
6753,龍德造船,航運業,6753.TW
6754,匯僑設計,居家生活,6754.TW
6756,威鋒電子,半導體業,6756.TW
6757,台灣虎航,航運業,6757.TW
6768,志強-KY,運動休閒,6768.TW
6770,力積電,半導體業,6770.TW
6776,展�眥篕�,電子通路業,6776.TW
6781,AES-KY,電子零組件業,6781.TW
6782,視陽,生技醫療業,6782.TW
6789,采鈺,半導體業,6789.TW
6790,永豐實,造紙工業,6790.TW
6792,詠業,通信網路業,6792.TW
6794,向榮生技,生技醫療業,6794.TW
6796,晉弘,生技醫療業,6796.TW
6799,來頡,半導體業,6799.TW
6805,富世達,電子零組件業,6805.TW
6806,森崴能源,綠能環保,6806.TW
6807,峰源-KY,居家生活,6807.TW
6830,汎銓,其他電子業,6830.TW
6831,邁科,電腦及週邊設備業,6831.TW
6834,天二科技,電子零組件業,6834.TW
6835,圓裕,電子零組件業,6835.TW
6838,台新藥,生技醫療業,6838.TW
6861,睿生光電,生技醫療業,6861.TW
6862,三集瑞-KY,電子零組件業,6862.TW
6863,永道-KY,通信網路業,6863.TW
6869,雲豹能源,綠能環保,6869.TW
6873,泓德能源,綠能環保,6873.TW
6885,全福生技,生技醫療業,6885.TW
6887,寶綠特-KY,綠能環保,6887.TW
6890,來億-KY,運動休閒,6890.TW
6901,鑽石投資,其他業,6901.TW
6902,GOGOLOOK,數位雲端,6902.TW
6906,現觀科,數位雲端,6906.TW
6909,創控,半導體業,6909.TW
6914,阜爾運通,其他業,6914.TW
6916,華凌,光電業,6916.TW
6918,愛派司,生技醫療業,6918.TW
6919,康霈*,生技醫療業,6919.TW
6923,中台,綠能環保,6923.TW
6928,攸泰科技,電腦及週邊設備業,6928.TW
6931,青松健康,生技醫療業,6931.TW
6933,AMAX-KY,電腦及週邊設備業,6933.TW
6934,心誠鎂,生技醫療業,6934.TW
6936,永鴻生技,生技醫療業,6936.TW
6937,天虹,半導體業,6937.TW
6944,兆聯實業,綠能環保,6944.TW
6952,大武山,其他業,6952.TW
6957,裕慶-KY,其他業,6957.TW
6958,日盛台駿,其他業,6958.TW
6962,奕力-KY,半導體業,6962.TW
6965,中傑-KY,運動休閒,6965.TW
6994,富威電力,綠能環保,6994.TW
7705,三商餐飲,觀光餐旅,7705.TW
7711,永擎,電腦及週邊設備業,7711.TW
7721,微程式,數位雲端,7721.TW
7722,LINEPAY,數位雲端,7722.TW
7732,金興精密,汽車工業,7732.TW
7736,虎山,汽車工業,7736.TW
7749,意騰-KY,半導體業,7749.TW
7750,新代,電機機械,7750.TW
7765,中華資安,數位雲端,7765.TW
7769,鴻勁,半導體業,7769.TW
7780,大研生醫*,食品工業,7780.TW
7786,東方風能,綠能環保,7786.TW
7788,松川精密,電子零組件業,7788.TW
7791,皇家可口,食品工業,7791.TW
7795,長廣,電子零組件業,7795.TW
7799,禾榮科,生技醫療業,7799.TW
8011,台通,通信網路業,8011.TW
8016,矽創,半導體業,8016.TW
8021,尖點,其他電子業,8021.TW
8028,昇陽半導體,半導體業,8028.TW
8033,雷虎,其他業,8033.TW
8039,台虹,電子零組件業,8039.TW
8045,達運光電,通信網路業,8045.TW
8046,南電,電子零組件業,8046.TW
8070,長華*,電子通路業,8070.TW
8072,陞泰,電子通路業,8072.TW
8081,致新,半導體業,8081.TW
8101,華冠,通信網路業,8101.TW
8103,瀚荃,電子零組件業,8103.TW
8104,錸寶,光電業,8104.TW
8105,凌巨,光電業,8105.TW
8110,華東,半導體業,8110.TW
8112,至上,電子通路業,8112.TW
8114,振樺電,電腦及週邊設備業,8114.TW
8131,福懋科,半導體業,8131.TW
8150,南茂,半導體業,8150.TW
8163,達方,電腦及週邊設備業,8163.TW
8201,無敵,其他電子業,8201.TW
8210,勤誠,電腦及週邊設備業,8210.TW
8213,志超,電子零組件業,8213.TW
8215,明基材,光電業,8215.TW
8222,寶一,電機機械,8222.TW
8249,菱光,電子零組件業,8249.TW
8261,富鼎,半導體業,8261.TW
8271,宇瞻,半導體業,8271.TW
8341,日友,綠能環保,8341.TW
8367,建新國際,航運業,8367.TW
8374,羅昇,電機機械,8374.TW
8404,百和興業-KY,其他業,8404.TW
8411,福貞-KY,其他業,8411.TW
8422,可寧衛*,綠能環保,8422.TW
8429,金麗-KY,貿易百貨業,8429.TW
8438,昶昕,綠能環保,8438.TW
8442,威宏-KY,其他業,8442.TW
8443,阿瘦,貿易百貨業,8443.TW
8454,富邦媒,數位雲端,8454.TW
8462,柏文,運動休閒,8462.TW
8463,潤泰材,其他業,8463.TW
8464,億豐,居家生活,8464.TW
8466,美吉吉-KY,其他業,8466.TW
8467,波力-KY,運動休閒,8467.TW
8473,山林水,綠能環保,8473.TW
8476,台境*,綠能環保,8476.TW
8478,東哥遊艇,運動休閒,8478.TW
8481,政伸,其他業,8481.TW
8482,商億-KY,居家生活,8482.TW
8488,吉源-KY,其他業,8488.TW
8499,鼎炫-KY,其他電子業,8499.TW
8926,台汽電,油電燃氣業,8926.TW
8940,新天地,觀光餐旅,8940.TW
8996,高力,電機機械,8996.TW
9802,鈺齊-KY,運動休閒,9802.TW
9902,台火,其他業,9902.TW
9904,寶成,運動休閒,9904.TW
9905,大華,其他業,9905.TW
9906,欣巴巴,建材營造業,9906.TW
9907,統一實,其他業,9907.TW
9908,大台北,油電燃氣業,9908.TW
9910,豐泰,運動休閒,9910.TW
9911,櫻花,居家生活,9911.TW
9912,偉聯,電腦及週邊設備業,9912.TW
9914,美利達,運動休閒,9914.TW
9917,中保科,其他業,9917.TW
9918,欣天然,油電燃氣業,9918.TW
9919,康那香,其他業,9919.TW
9921,巨大,運動休閒,9921.TW
9924,福興,居家生活,9924.TW
9925,新保,其他業,9925.TW
9926,新海,油電燃氣業,9926.TW
9927,泰銘,其他業,9927.TW
9928,中視,其他業,9928.TW
9929,秋雨,其他業,9929.TW
9930,中聯資源,綠能環保,9930.TW
9931,欣高,油電燃氣業,9931.TW
9933,中鼎,其他業,9933.TW
9934,成霖,居家生活,9934.TW
9935,慶豐富,居家生活,9935.TW
9937,全國,油電燃氣業,9937.TW
9938,百和,其他業,9938.TW
9939,宏全,其他業,9939.TW
9940,信義,其他業,9940.TW
9941,裕融,其他業,9941.TW
9942,茂順,其他業,9942.TW
9943,好樂迪,觀光餐旅,9943.TW
9944,新麗,其他業,9944.TW
9945,潤泰新,其他業,9945.TW
9946,三發地產,建材營造業,9946.TW
9955,佳龍,綠能環保,9955.TW
